1980,66
1913,66
1664,66
1194,66
1667,66
2354,66
502,66
1440,67
2024,67
375,67
972,67
846,67
409,67
1485,67
554,67
2034,67
1339,67
2509,67
1081,67
2569,67
2602,67
1828,68
1724,68
1657,68
841,68
1304,68
1027,68
2548,68
164,68
2324,68
1699,68
1389,68
638,68
1801,68
451,68
2870,68
477,68
2896,68
640,69
1409,69
2601,69
2119,69
515,69
454,69
1936,69
1663,69
1383,69
1633,69
2043,69
2429,69
2413,69
1072,69
1815,69
537,69
1024,70
771,70
1507,70
2820,70
216,70
1101,70
1099,70
501,70
2557,71
1123,71
1235,71
1068,71
1971,71
2775,71
1070,71
2541,71
2935,71
526,71
944,71
2409,71
2144,71
1385,71
2596,71
1166,72
977,72
1750,72
474,72
1720,72
1282,72
326,72
1288,72
484,72
2903,72
921,72
1647,72
1502,72
1759,72
1020,72
2524,72
1648,72
382,73
1751,73
827,73
2965,73
1651,73
875,73
536,73
1420,73
1834,73
1129,73
135,73
1894,73
788,73
1320,74
1530,74
857,74
2650,74
310,74
529,74
1469,74
2901,74
490,74
773,74
825,75
1831,75
1920,75
620,75
2685,75
1092,75
1298,75
925,75
2342,75
2926,75
2229,75
2913,75
273,76
971,76
1323,76
372,76
2478,76
2729,76
84,76
12,76
165,76
132,76
159,76
2289,76
317,77
2075,77
974,77
2453,77
1671,77
2061,77
1848,77
1316,77
2150,77
2693,77
2507,77
1410,77
2331,77
851,78
2608,78
1092,78
2739,78
1748,78
443,78
559,78
2283,78
435,78
2767,78
2515,78
903,78
2320,78
1173,78
972,79
1081,79
1349,79
1440,79
1485,79
329,79
2509,79
1521,79
450,79
2853,79
846,79
1952,79
2112,79
2569,79
571,80
768,80
1608,80
2625,80
1168,80
1517,80
2279,80
2879,80
1028,80
1205,80
1540,80
2840,80
539,80
1147,80
2560,80
1290,80
2486,80
1013,80
439,81
1690,81
1240,81
1416,81
1224,81
1111,81
1289,81
604,81
1328,81
1230,81
392,81
1079,81
1923,81
1133,82
2015,82
1757,82
392,82
1362,82
1808,82
1498,82
1988,82
2987,82
1774,82
1596,82
2066,82
1684,82
2238,82
1612,83
1060,83
1621,83
1107,83
1865,83
1560,83
2049,83
488,83
2219,83
2185,83
2733,83
1403,83
1305,83
1669,83
1722,83
